activity,ax,ay,az,gx,gy,gz
sitting , -9.7823 , 1.0263 , 1.4335 , 0.0035 , -0.0005 , -0.0046
sitting , -9.7727 , 0.988 , 1.4215 , 0.004 , 0.0054 , -0.0009
sitting , -9.7368 , 1.0048 , 1.3784 , 0.0019 , 0.0091 , 0.0018
sitting , -9.7799 , 0.9784 , 1.4263 , 0.0045 , 0.0209 , 0.0034
sitting , -9.7871 , 0.9904 , 1.4431 , 0.004 , 0.0145 , -0.0057
sitting , -9.7272 , 0.988 , 1.4862 , 0.0014 , 0.0091 , -0.0025
sitting , -9.7607 , 1.0024 , 1.4311 , -0.0024 , -0.0111 , 0.0044
sitting , -9.744 , 1.0 , 1.4551 , -0.0034 , 0.0043 , 0.0156
sitting , -9.7799 , 1.0024 , 1.467 , 0.0003 , 0.0065 , 0.0007
sitting , -9.7943 , 0.9736 , 1.5125 , 0.0035 , 0.0043 , -0.0057
sitting , -9.7583 , 0.9832 , 1.4359 , 0.0051 , 0.0038 , -0.0041
sitting , -9.7703 , 0.9712 , 1.491 , -0.0093 , -0.0031 , 0.0039
sitting , -9.7727 , 1.0455 , 1.4622 , -0.0029 , 0.007 , 0.0018
sitting , -9.7847 , 0.9425 , 1.4191 , 0.0024 , 0.0193 , 0.005
sitting , -9.7895 , 0.988 , 1.4311 , 0.0035 , 0.0145 , -0.0041
sitting , -9.7847 , 0.9952 , 1.503 , 0.0056 , 0.0097 , -0.0025
sitting , -9.7296 , 1.0072 , 1.4335 , 0.0077 , 0.0161 , -0.0025
sitting , -9.8015 , 1.0192 , 1.4694 , 0.0008 , -0.001 , 0.0034
sitting , -9.7679 , 0.9928 , 1.4862 , 0.004 , 0.0161 , 0.0044
sitting , -9.8254 , 1.0311 , 1.4455 , 0.0056 , 0.0129 , 0.0081
sitting , -9.7512 , 1.0239 , 1.503 , 0.004 , 0.0161 , 0.0018
sitting , -9.7943 , 1.0407 , 1.467 , 0.0024 , 0.0139 , 0.0055
sitting , -9.7583 , 1.012 , 1.4431 , 0.0051 , 0.0214 , -0.0041
sitting , -9.7751 , 0.9976 , 1.4886 , 0.004 , 0.0187 , 0.0023
sitting , -9.7368 , 0.9808 , 1.4886 , 0.0014 , 0.0065 , 0.0028
sitting , -9.7847 , 0.9808 , 1.4574 , 0.0035 , -0.0074 , -0.0004
sitting , -9.7152 , 0.9641 , 1.4646 , 0.0045 , 0.0139 , -0.0014
sitting , -9.7535 , 0.9832 , 1.4694 , 0.0019 , 0.0161 , 0.0039
sitting , -9.7512 , 1.0048 , 1.4694 , 0.0035 , 0.0022 , -0.0004
sitting , -9.7679 , 1.0048 , 1.4335 , 0.0029 , 0.0086 , 0.0028
sitting , -9.7368 , 1.0599 , 1.4958 , -0.0018 , 0.0139 , 0.0023
sitting , -9.8062 , 0.9904 , 1.4622 , 0.0019 , 0.0091 , -0.0004
sitting , -9.8039 , 1.0168 , 1.3808 , 0.0014 , 0.0065 , -0.0009
sitting , -9.7727 , 1.0048 , 1.4311 , 0.0035 , 0.0017 , -0.0062
sitting , -9.7655 , 1.012 , 1.4646 , 0.0003 , 0.0102 , 0.0023
sitting , -9.7559 , 0.988 , 1.4934 , 0.0003 , 0.0065 , 0.0023
sitting , -9.7152 , 0.988 , 1.4215 , 0.0014 , 0.0075 , 0.0018
sitting , -9.7583 , 1.0072 , 1.479 , 0.004 , 0.0086 , -0.0004
sitting , -9.7703 , 1.0359 , 1.388 , 0.004 , 0.0155 , 0.0012
sitting , -9.7775 , 1.0168 , 1.4215 , 0.0014 , 0.0091 , 0.0002
sitting , -9.8015 , 1.0168 , 1.4407 , 0.0003 , 0.0129 , 0.005
sitting , -9.7655 , 1.0527 , 1.4551 , 0.0035 , 0.0123 , 0.0018
sitting , -9.7775 , 0.988 , 1.4095 , 0.0045 , 0.0033 , -0.0004
sitting , -9.7416 , 1.0168 , 1.4239 , 0.0014 , 0.0097 , -0.003
sitting , -9.7296 , 1.0144 , 1.4551 , 0.0014 , -0.0026 , -0.003
sitting , -9.7607 , 1.0431 , 1.4622 , 0.0029 , 0.0145 , 0.0002
sitting , -9.7895 , 1.0335 , 1.479 , -0.0013 , 0.0022 , 0.0018
sitting , -9.7535 , 1.0072 , 1.503 , 0.004 , 0.0198 , 0.0012
sitting , -9.7751 , 1.0048 , 1.4479 , 0.0045 , 0.0038 , -0.0025
sitting , -9.7368 , 1.0048 , 1.4383 , 0.0035 , 0.0145 , -0.002
sitting , -9.7679 , 1.0168 , 1.4143 , 0.0008 , -0.001 , 0.0039
sitting , -9.7559 , 1.0335 , 1.4311 , 0.0077 , 0.0139 , 0.0023
sitting , -9.7512 , 1.0192 , 1.3856 , 0.0008 , 0.0001 , 0.0007
sitting , -9.7583 , 0.9952 , 1.4431 , 0.0019 , 0.0123 , 0.0002
sitting , -9.7775 , 1.0311 , 1.4167 , 0.0014 , 0.0033 , -0.0004
sitting , -9.7488 , 1.012 , 1.4191 , 0.0019 , 0.007 , -0.0046
sitting , -9.7464 , 1.0239 , 1.4143 , 0.0056 , 0.015 , -0.0009
sitting , -9.7919 , 1.0144 , 1.4143 , 0.0024 , 0.0033 , -0.0009
sitting , -9.7703 , 1.0216 , 1.4359 , 0.0045 , 0.0118 , -0.0025
sitting , -9.7368 , 1.0575 , 1.4886 , 0.0014 , 0.0139 , -0.0009
sitting , -9.7464 , 1.0263 , 1.4814 , 0.0019 , 0.0118 , 0.0002
sitting , -9.7679 , 0.9952 , 1.4383 , -0.0002 , 0.0011 , -0.0009
sitting , -9.7416 , 1.0216 , 1.3976 , 0.0024 , 0.0139 , 0.0071
sitting , -9.7224 , 0.9952 , 1.4095 , 0.0024 , 0.0081 , -0.0009
sitting , -9.7967 , 1.079 , 1.4143 , 0.0045 , 0.0086 , 0.0023
sitting , -9.7559 , 1.0072 , 1.4766 , 0.0029 , 0.0102 , 0.0002
sitting , -9.7583 , 1.0 , 1.4287 , -0.0008 , 0.0006 , -0.0014
sitting , -9.7392 , 0.9976 , 1.4622 , 0.0003 , 0.0182 , -0.0057
sitting , -9.744 , 1.0263 , 1.4431 , 0.0029 , 0.0049 , 0.0034
sitting , -9.744 , 1.0192 , 1.4742 , 0.0045 , 0.0225 , 0.0002
sitting , -9.7703 , 1.0144 , 1.4479 , 0.0067 , 0.0065 , 0.0002
sitting , -9.7488 , 0.988 , 1.4742 , 0.004 , 0.0203 , 0.0028
sitting , -9.7655 , 1.0144 , 1.467 , 0.0008 , -0.0058 , 0.0018
sitting , -9.7559 , 1.0216 , 1.4742 , 0.004 , 0.0102 , 0.0012
sitting , -9.7775 , 1.0647 , 1.3976 , 0.0014 , 0.0001 , -0.0009
sitting , -9.7559 , 0.9832 , 1.4215 , 0.0029 , 0.0097 , -0.0046
sitting , -9.7224 , 0.9856 , 1.4263 , 0.0029 , 0.0049 , 0.0007
sitting , -9.7919 , 1.0431 , 1.4551 , 0.004 , 0.0091 , -0.0004
sitting , -9.7368 , 1.0144 , 1.4143 , 0.0029 , 0.0145 , 0.0002
sitting , -9.8158 , 1.0024 , 1.4191 , 0.0029 , 0.0118 , 0.0007
sitting , -9.7392 , 1.0335 , 1.4335 , 0.0035 , 0.0097 , 0.0012
sitting , -9.744 , 1.0383 , 1.4311 , 0.0035 , 0.0091 , -0.0014
sitting , -9.7799 , 1.0216 , 1.4527 , 0.0045 , 0.0139 , -0.0009
sitting , -9.7727 , 1.0263 , 1.4024 , 0.004 , -0.0005 , -0.0057
sitting , -9.744 , 1.0623 , 1.4 , 0.0029 , 0.0091 , -0.0004
sitting , -9.8134 , 1.0359 , 1.4024 , 0.0024 , 0.0049 , -0.0004
sitting , -9.7655 , 1.0263 , 1.4167 , 0.004 , 0.0102 , 0.0002
sitting , -9.7751 , 1.0216 , 1.4071 , 0.0014 , 0.0113 , -0.0025
sitting , -9.7559 , 1.0287 , 1.4119 , 0.0045 , 0.0006 , -0.0046
sitting , -9.7416 , 1.0599 , 1.4359 , 0.0024 , 0.0102 , -0.0025
sitting , -9.7607 , 0.9928 , 1.3976 , 0.0014 , 0.0027 , 0.0023
sitting , -9.7655 , 1.0311 , 1.4574 , 0.0019 , 0.0155 , 0.0007
sitting , -9.8086 , 1.0407 , 1.4047 , 0.0024 , 0.0113 , 0.0018
sitting , -9.7512 , 0.9976 , 1.4167 , 0.0008 , 0.0123 , -0.0025
sitting , -9.7799 , 1.0072 , 1.4551 , 0.0014 , 0.0054 , -0.0025
sitting , -9.7535 , 1.0359 , 1.4191 , 0.0019 , 0.0145 , 0.0039
sitting , -9.7775 , 1.0192 , 1.4119 , 0.0024 , 0.0091 , 0.0002
sitting , -9.7751 , 0.9808 , 1.4287 , 0.004 , 0.0091 , 0.0012
sitting , -9.7823 , 0.9904 , 1.4455 , 0.0029 , 0.0086 , -0.002
sitting , -9.8326 , 1.0168 , 1.4455 , 0.0019 , 0.0049 , -0.0014
sitting , -9.7607 , 0.9952 , 1.3904 , 0.0008 , 0.0091 , 0.0002
sitting , -9.732 , 1.0048 , 1.3976 , 0.0008 , 0.0038 , 0.0028
sitting , -9.732 , 0.9928 , 1.4287 , 0.0024 , 0.0091 , -0.0014
sitting , -9.7943 , 0.9736 , 1.4215 , 0.0035 , 0.0038 , -0.0009
sitting , -9.7464 , 1.0168 , 1.4455 , 0.0029 , 0.0139 , -0.002
sitting , -9.7823 , 1.0335 , 1.4359 , 0.0019 , 0.007 , 0.0007
sitting , -9.7655 , 0.9952 , 1.3784 , 0.0008 , 0.0113 , 0.0018
sitting , -9.7703 , 1.0407 , 1.4335 , 0.0024 , 0.0075 , 0.0018
sitting , -9.7607 , 1.0431 , 1.388 , 0.0029 , 0.0107 , 0.0007
sitting , -9.7751 , 0.9976 , 1.4047 , 0.0024 , 0.0091 , 0.0007
sitting , -9.8039 , 1.0192 , 1.4311 , 0.0051 , 0.0054 , -0.0052
sitting , -9.7703 , 1.0072 , 1.3688 , 0.0024 , 0.0107 , 0.0034
sitting , -9.7512 , 1.0431 , 1.4359 , 0.0035 , 0.0049 , 0.0034
sitting , -9.7823 , 0.9856 , 1.4 , 0.0045 , 0.0118 , 0.0007
sitting , -9.8326 , 1.0192 , 1.3784 , 0.0024 , 0.0049 , -0.0009
sitting , -9.7631 , 0.9976 , 1.4359 , 0.0029 , 0.0086 , -0.0025
sitting , -9.7823 , 0.9856 , 1.4239 , 0.0029 , 0.0033 , -0.003
sitting , -9.7775 , 1.0239 , 1.4359 , 0.0019 , 0.0166 , 0.0023
sitting , -9.823 , 1.0048 , 1.3592 , 0.0045 , 0.0065 , -0.002
sitting , -9.7751 , 1.0 , 1.4551 , 0.0019 , 0.007 , 0.0002
sitting , -9.7871 , 0.9976 , 1.4024 , 0.0024 , 0.0102 , 0.0002
sitting , -9.7559 , 1.0239 , 1.3976 , 0.0029 , -0.001 , -0.002
sitting , -9.7823 , 1.0096 , 1.388 , 0.0029 , 0.0107 , 0.0007
sitting , -9.7679 , 1.0335 , 1.4 , -0.0008 , 0.0059 , 0.0018
sitting , -9.7655 , 1.0335 , 1.3856 , 0.0014 , 0.015 , -0.0004
sitting , -9.7751 , 1.0239 , 1.3904 , 0.0024 , 0.0033 , -0.0041
sitting , -9.7871 , 1.0239 , 1.4143 , 0.0029 , 0.0139 , -0.0009
sitting , -9.7799 , 0.9952 , 1.4143 , 0.0008 , 0.0027 , 0.0023
sitting , -9.7583 , 1.0216 , 1.4263 , 0.0024 , 0.0139 , 0.0044
sitting , -9.7943 , 1.0096 , 1.4024 , 0.0029 , 0.0081 , 0.0023
sitting , -9.7823 , 0.9976 , 1.3928 , 0.0051 , 0.0075 , -0.0009
sitting , -9.811 , 1.0239 , 1.4287 , -0.0002 , 0.0081 , -0.0004
sitting , -9.7919 , 1.0311 , 1.4551 , 0.0024 , 0.007 , -0.0041
sitting , -9.7583 , 1.0216 , 1.4598 , 0.0014 , 0.0091 , 0.0012
sitting , -9.7607 , 1.0216 , 1.3928 , 0.0003 , 0.0065 , 0.0007
sitting , -9.7631 , 0.988 , 1.3856 , 0.0019 , 0.0139 , 0.0039
sitting , -9.7488 , 1.0048 , 1.3329 , -0.0008 , 0.007 , 0.0002
sitting , -9.8039 , 1.0072 , 1.4383 , 0.0056 , 0.0075 , 0.0023
sitting , -9.811 , 1.0048 , 1.3904 , -0.0013 , 0.0059 , 0.0018
sitting , -9.7847 , 1.0311 , 1.4311 , 0.0029 , 0.0139 , 0.0028
sitting , -9.7727 , 1.0048 , 1.4431 , 0.0035 , 0.0097 , 0.0034
sitting , -9.7368 , 1.0096 , 1.4263 , -0.0013 , 0.0219 , 0.0124
sitting , -9.7991 , 0.9976 , 1.4167 , 0.0019 , 0.0081 , -0.0014
sitting , -9.7991 , 1.0048 , 1.4191 , 0.0104 , -0.001 , -0.0089
sitting , -9.7655 , 0.9928 , 1.3616 , 0.0019 , -0.0074 , -0.0137
sitting , -9.7607 , 0.9928 , 1.4527 , 0.0029 , 0.0118 , 0.0002
sitting , -9.7679 , 1.0719 , 1.3952 , 0.0019 , 0.0043 , -0.0046
sitting , -9.7823 , 1.0263 , 1.3928 , 0.0019 , 0.0113 , 0.0018
sitting , -9.8086 , 1.012 , 1.4071 , 0.0008 , 0.0059 , -0.0004
sitting , -9.7512 , 1.0048 , 1.4407 , 0.0045 , 0.0134 , 0.0012
sitting , -9.7655 , 1.0 , 1.4 , -0.0008 , 0.0022 , -0.0025
sitting , -9.7512 , 1.0168 , 1.3688 , 0.0024 , 0.0123 , 0.0023
sitting , -9.7631 , 1.0216 , 1.388 , 0.0003 , 0.0075 , -0.0009
sitting , -9.7895 , 1.0479 , 1.3952 , 0.0014 , 0.0107 , -0.0009
sitting , -9.7727 , 1.0024 , 1.3928 , 0.0024 , 0.0075 , -0.003
sitting , -9.7727 , 1.0144 , 1.4503 , 0.0003 , 0.0102 , -0.0025
sitting , -9.7631 , 1.0239 , 1.4047 , 0.0029 , 0.0081 , 0.0007
sitting , -9.7727 , 1.0 , 1.4143 , 0.0014 , 0.0118 , 0.005
sitting , -9.7799 , 1.0407 , 1.364 , 0.0029 , 0.0129 , 0.0039
sitting , -9.7559 , 1.0072 , 1.388 , 0.0024 , 0.0081 , 0.0012
sitting , -9.7967 , 1.012 , 1.3568 , 0.0003 , 0.0102 , 0.0018
sitting , -9.7703 , 0.9689 , 1.4359 , 0.0035 , 0.0049 , -0.002
sitting , -9.7847 , 1.0096 , 1.4383 , 0.0003 , 0.0155 , -0.0004
sitting , -9.7655 , 0.9832 , 1.4527 , -0.0024 , 0.0038 , 0.0044
sitting , -9.7679 , 1.0168 , 1.3976 , 0.0035 , 0.0139 , 0.0012
sitting , -9.7464 , 1.0144 , 1.3473 , 0.0019 , 0.007 , 0.0002
sitting , -9.7751 , 1.0048 , 1.4167 , 0.004 , 0.0091 , 0.0012
sitting , -9.7847 , 1.0287 , 1.3976 , 0.0019 , 0.0033 , -0.0004
sitting , -9.7991 , 0.9904 , 1.4742 , 0.0019 , 0.0102 , 0.0012
sitting , -9.7871 , 1.0287 , 1.4047 , -0.0002 , 0.0049 , 0.0044
sitting , -9.7943 , 1.012 , 1.4191 , 0.0029 , 0.0107 , 0.0002
sitting , -9.7823 , 0.9832 , 1.4311 , 0.0014 , 0.0054 , -0.0004
sitting , -9.7871 , 1.0599 , 1.4071 , 0.0056 , 0.0118 , 0.0007
sitting , -9.7847 , 0.9904 , 1.4311 , -0.0002 , 0.0054 , -0.0009
sitting , -9.7871 , 0.9976 , 1.3952 , 0.0014 , 0.0166 , 0.005
sitting , -9.7559 , 0.9856 , 1.4383 , 0.004 , 0.0075 , 0.0023
sitting , -9.7535 , 1.0168 , 1.3377 , 0.004 , 0.0033 , 0.0007
sitting , -9.7631 , 1.0192 , 1.3664 , 0.0029 , 0.0059 , -0.0046
sitting , -9.7751 , 1.0263 , 1.4191 , 0.004 , 0.0107 , -0.0025
sitting , -9.7392 , 1.0216 , 1.3832 , 0.004 , 0.0091 , -0.003
sitting , -9.7655 , 0.9856 , 1.3832 , 0.0008 , 0.0118 , 0.0023
sitting , -9.7847 , 1.0072 , 1.3736 , 0.0014 , 0.0091 , 0.0007
sitting , -9.7535 , 1.0647 , 1.3928 , 0.0024 , 0.0091 , 0.0028
sitting , -9.7799 , 1.0048 , 1.4047 , 0.0024 , 0.0134 , -0.0009
sitting , -9.7392 , 1.0048 , 1.4071 , 0.0019 , 0.0043 , 0.0002
sitting , -9.7943 , 1.0216 , 1.4215 , -0.0002 , 0.0091 , 0.0018
sitting , -9.7559 , 1.0096 , 1.3688 , -0.0018 , 0.007 , 0.006
sitting , -9.8015 , 0.9952 , 1.3832 , 0.0056 , 0.0123 , 0.0018
sitting , -9.7703 , 1.0311 , 1.3808 , -0.0002 , 0.0033 , -0.0009
sitting , -9.7775 , 1.0263 , 1.3736 , 0.0035 , 0.0129 , 0.0023
sitting , -9.7464 , 1.0144 , 1.3856 , 0.0024 , 0.0017 , 0.0034
sitting , -9.7847 , 0.9808 , 1.3952 , 0.0035 , 0.0129 , 0.0023
sitting , -9.7535 , 1.0072 , 1.3712 , -0.0008 , 0.0006 , 0.0039
sitting , -9.7535 , 1.0192 , 1.4143 , 0.0035 , 0.0155 , 0.0012
sitting , -9.7583 , 0.9976 , 1.4167 , 0.0008 , -0.0058 , -0.0052
sitting , -9.7799 , 1.0096 , 1.4119 , -0.005 , -0.0138 , -0.0158
sitting , -9.7895 , 1.0 , 1.3856 , -0.012 , -0.034 , 0.0247
sitting , -9.8086 , 1.0048 , 1.3832 , -0.0247 , 0.0102 , 0.0694
sitting , -9.7176 , 1.0455 , 1.4407 , -0.0429 , -0.0068 , 0.0348
sitting , -9.7583 , 1.0072 , 1.3377 , -0.0647 , -0.1064 , -0.0211
sitting , -9.7799 , 1.0096 , 1.4407 , -0.0652 , -0.0324 , 0.0316
sitting , -9.7679 , 1.0503 , 1.3952 , -0.013 , 0.0667 , 0.0081
sitting , -9.7775 , 1.0383 , 1.4191 , 0.0365 , 0.137 , 0.0097
sitting , -9.7559 , 1.0263 , 1.3736 , -0.013 , -0.0138 , -0.0243
sitting , -9.7296 , 1.0359 , 1.4407 , -0.0322 , -0.0425 , -0.0153
sitting , -9.7559 , 1.0168 , 1.3784 , 0.0008 , -0.009 , 0.0071
sitting , -9.7847 , 1.0503 , 1.4359 , 0.0173 , 0.0374 , 0.0018
sitting , -9.7943 , 0.9952 , 1.4071 , 0.0211 , 0.0278 , -0.0025
sitting , -9.8039 , 0.9665 , 1.4598 , 0.0083 , -0.0132 , 0.005
sitting , -9.7512 , 1.0814 , 1.4551 , 0.0328 , 0.064 , 0.039
sitting , -9.6577 , 1.1844 , 1.479 , 0.029 , 0.1354 , 0.0364
sitting , -9.7679 , 1.1054 , 1.5629 , 0.0093 , 0.0166 , -0.027
sitting , -9.5643 , 1.1293 , 1.697 , 0.0131 , -0.1341 , 0.0039
sitting , -9.6889 , 1.103 , 1.6659 , 0.0514 , -0.2353 , -0.1154
sitting , -9.7799 , 1.1773 , 1.3688 , 0.0626 , -0.1171 , -0.0701
sitting , -9.8278 , 1.1126 , 1.4095 , 0.0599 , -0.0585 , -0.0078
sitting , -9.7344 , 1.0479 , 1.5892 , 0.102 , -0.0452 , -0.0195
sitting , -9.7248 , 1.0862 , 1.5245 , 0.0621 , -0.0127 , -0.0286
sitting , -9.6961 , 1.1365 , 1.6132 , 0.1089 , 0.4257 , -0.0313
