activity,ax,ay,az,gx,gy,gz
walking , -1.4436 , -10.0264 , -9.8971 , 0.1292 , 1.2988 , 0.8462
walking , 1.1962 , -9.085 , 0.2645 , -0.608 , -0.5553 , 0.3509
walking , -0.8112 , -8.74 , 1.0047 , -0.2666 , -0.8962 , 0.3866
walking , 0.111 , -6.9889 , 1.3113 , -0.0232 , -0.8536 , 0.2896
walking , 4.5786 , -9.4635 , 0.4969 , 0.404 , 0.2511 , 0.4105
walking , 5.8722 , -9.8899 , 2.4108 , 0.3598 , 0.152 , 0.4489
walking , 2.3388 , -11.6098 , -4.9145 , -1.8506 , -1.7596 , -0.6254
walking , -1.2927 , -7.7243 , -0.0086 , -0.4173 , 2.5041 , -1.7285
walking , 0.6332 , -8.6179 , -3.3096 , -0.4541 , 0.4391 , -0.6744
walking , 1.8693 , -10.1414 , -0.2362 , -0.4914 , 1.1614 , 0.0196
walking , 1.9005 , -9.5042 , -0.1787 , -0.6741 , 1.7148 , 0.0345
walking , 1.7495 , -10.1294 , -1.271 , -0.2133 , 2.8754 , 0.0942
walking , 1.8046 , -9.8635 , -1.7046 , -0.9228 , 2.665 , 0.2566
walking , 2.3963 , -11.4038 , -0.5044 , -1.5657 , 1.7526 , 0.6492
walking , -0.2387 , -9.8467 , -13.1334 , 0.102 , 2.0834 , 0.7903
walking , -1.0604 , -9.9785 , -1.8507 , -0.363 , 5.13 , 0.5064
walking , -0.1381 , -8.0669 , 0.6047 , -0.1324 , 0.7821 , -0.0955
walking , 3.9678 , -9.37 , -0.2218 , 0.0487 , 1.0383 , -0.1253
walking , 2.1951 , -9.6311 , 2.2887 , 0.2447 , 1.89 , 0.1117
walking , 1.1483 , -8.3017 , -2.0232 , 0.07 , 1.5742 , 0.1016
walking , -2.6414 , -10.8049 , -0.1044 , 0.0178 , 1.5672 , 0.0553
walking , 2.5113 , -8.9077 , 3.0049 , 2.5931 , 3.0496 , -0.0715
walking , 1.728 , -10.3282 , -5.1133 , -0.4615 , 1.6402 , -1.8276
walking , 2.8658 , -10.2683 , -1.0075 , -1.0735 , 2.3491 , -1.3642
walking , 0.4871 , -10.0096 , -0.72 , -0.323 , 0.984 , -0.7367
walking , 0.4033 , -9.5952 , -3.1491 , -0.3156 , 0.7896 , 0.0217
walking , 0.6021 , -9.9713 , -2.658 , -0.9153 , 0.2554 , 0.7461
walking , 0.5302 , -9.9114 , -0.8734 , -0.4935 , 0.8743 , 0.5964
walking , 1.6657 , -9.3844 , 4.6913 , -0.4195 , 0.543 , -0.1466
walking , 6.0877 , -11.4301 , -1.3429 , 0.6916 , 0.4556 , 0.4872
walking , 0.4224 , -8.6035 , 5.0626 , -0.3992 , 0.1313 , 0.72
walking , -0.1285 , -9.9857 , 0.8921 , -0.4147 , -1.3191 , 0.483
walking , 1.3088 , -8.0741 , 1.2778 , -0.0003 , -0.9276 , 0.2156
walking , 0.1901 , -7.2596 , 1.4239 , 0.355 , -0.6384 , 0.2571
walking , 7.7646 , -9.5593 , 3.0361 , -1.1129 , 0.2761 , 0.361
walking , 0.9974 , -9.9905 , 2.1977 , 0.7949 , -0.7891 , -3.115
walking , -1.5371 , -7.2572 , -0.3823 , -0.1467 , 0.4333 , -0.6403
walking , 1.2225 , -9.5808 , -3.0413 , 0.0067 , 0.902 , -0.6238
walking , 2.2047 , -10.1845 , -0.205 , -0.5462 , -0.2453 , 0.1836
walking , 2.1783 , -9.4659 , -0.2912 , -0.5036 , 1.6045 , 0.6939
walking , 1.74 , -10.2204 , -0.4278 , -0.4642 , 0.2181 , 0.2124
walking , 1.9843 , -9.9881 , -1.8651 , -0.8557 , -0.3774 , 0.6172
walking , 3.8863 , -11.6649 , 34.872 , -0.1696 , 1.6983 , 0.688
walking , -0.943 , -14.173 , -3.4533 , -0.4487 , 0.2591 , 0.2816
walking , 1.4765 , -8.4717 , -0.9524 , -0.2996 , -1.5732 , 0.2774
walking , -1.0604 , -8.0861 , 0.2334 , -0.0653 , -0.3715 , 0.3035
walking , 2.1352 , -8.1939 , 0.3915 , 0.2959 , -0.1958 , 0.3328
walking , 6.8639 , -10.23 , 2.03 , 0.1941 , -0.224 , 0.4334
walking , 0.7578 , -13.4567 , 0.8322 , -1.49 , -0.9068 , 0.524
walking , 0.5662 , -7.6908 , -1.5537 , -0.0759 , -0.8557 , -3.1277
walking , 0.5446 , -10.8456 , 0.0178 , -0.1952 , 1.7031 , -0.4331
walking , 1.4285 , -8.9676 , -1.2734 , -0.3049 , -0.1169 , -0.3825
walking , 1.8382 , -9.8659 , -0.0254 , -0.3518 , 0.4988 , -0.1556
walking , 1.6849 , -9.7629 , -0.3392 , -0.1734 , 1.587 , 0.0835
walking , 1.1147 , -9.7964 , -0.8638 , -0.1872 , 1.3617 , 0.197
walking , 1.4046 , -9.4467 , -1.4387 , -0.428 , 1.3771 , 0.2731
walking , 7.4795 , -14.3287 , 7.185 , -1.0778 , 0.7433 , 0.5453
walking , -2.2126 , -12.4961 , -4.5049 , 0.494 , 1.5614 , 0.3519
walking , -1.573 , -8.0525 , 1.824 , -0.4514 , 3.4757 , 0.4729
walking , 1.1698 , -8.7161 , 1.3616 , -0.2405 , 0.5686 , 0.0127
walking , 3.4743 , -8.8167 , 0.5855 , -0.3353 , 0.9137 , -0.0443
walking , 3.7066 , -8.0405 , 1.6491 , -0.175 , 1.2748 , 0.0563
walking , 2.4107 , -8.6418 , 1.8647 , -0.2016 , 2.1116 , 0.0681
walking , 1.6226 , -9.8707 , 1.8934 , 0.0775 , 1.0511 , -0.2387
walking , -0.3202 , -11.617 , -1.2854 , 0.0684 , 1.0373 , -0.2787
walking , 1.316 , -10.5798 , -2.8712 , 0.2714 , 0.8541 , -0.2068
walking , 1.9867 , -9.8372 , -1.0842 , 0.5228 , 0.8301 , 0.2247
walking , 1.3447 , -9.6527 , -1.0051 , -1.0618 , -0.6991 , 0.3328
walking , 0.7818 , -9.9402 , -1.3764 , 0.0109 , 3.2978 , 0.034
walking , 0.959 , -9.7126 , -0.7727 , -0.9191 , 2.7156 , -0.3522
walking , 1.8669 , -9.6862 , -1.604 , -0.5926 , 0.7129 , -0.5439
walking , 1.7615 , -9.9569 , -1.9825 , -0.0807 , 0.7284 , -0.4587
walking , 0.7099 , -9.9833 , -2.6221 , -0.11 , 0.9947 , -0.5375
walking , 0.123 , -9.8204 , -1.0315 , -0.143 , 0.9036 , -0.406
walking , 0.8177 , -9.5233 , -0.6338 , -0.2826 , 0.6778 , 0.0052
walking , 3.7641 , -10.2947 , 1.3712 , -0.5803 , 0.7507 , 0.6018
walking , 2.4706 , -8.7352 , -0.7344 , -0.6085 , 0.1829 , 0.6124
walking , 2.4322 , -9.3748 , -3.4988 , -0.0498 , 0.3012 , 0.3413
walking , 0.5159 , -10.2444 , 1.7329 , 0.1244 , 1.4964 , 0.5208
walking , 1.0836 , -10.0935 , 1.8791 , -0.0695 , -1.0197 , 0.075
walking , 3.0814 , -9.4946 , -0.2457 , -0.2996 , -0.5931 , 0.3908
walking , 1.7879 , -8.5795 , 0.2645 , -0.0125 , -0.4956 , 0.3701
walking , 2.255 , -8.5987 , 0.631 , 0.1776 , -0.4109 , 0.2135
walking , 3.1437 , -9.1425 , 0.3148 , 0.42 , -0.4578 , 0.3173
walking , 3.1269 , -13.2819 , 0.425 , 0.0796 , 2.2208 , 0.197
walking , 0.8153 , -7.2357 , 2.5067 , 3.4123 , -3.3905 , -2.267
walking , 0.9806 , -9.2958 , -1.2015 , -0.3428 , -1.6072 , -1.1384
walking , 1.0501 , -10.2659 , -0.5931 , -0.3699 , 1.024 , -0.986
walking , 1.4956 , -9.3461 , -0.9692 , -0.1494 , -0.5132 , -0.2925
walking , 1.3184 , -9.4539 , -0.4805 , -0.1563 , 0.4152 , 0.4313
walking , 1.6274 , -9.7701 , -0.6793 , -0.282 , 0.6682 , 0.4228
walking , 1.4836 , -10.9151 , -1.5992 , -0.8615 , -1.0315 , 0.6976
walking , 2.9305 , -11.6242 , -2.4136 , -0.3012 , 0.8951 , 0.6007
walking , -0.0303 , -8.8861 , 25.2278 , 0.6261 , 1.9406 , 0.41
walking , -1.0508 , -14.3766 , 0.2501 , -0.3667 , -1.8155 , 0.2337
walking , 3.0455 , -8.9963 , 0.6334 , -0.2922 , -0.706 , 0.483
walking , -1.2783 , -8.4142 , 1.776 , 0.1989 , -0.452 , 0.3083
walking , 2.782 , -8.1364 , 0.5927 , 0.2858 , -1.1071 , 0.4047
walking , 5.544 , -9.5569 , 1.6419 , 0.3305 , 1.5081 , 0.5485
walking , 1.7543 , -12.2638 , 1.3664 , 3.8182 , -4.3428 , -2.4028
walking , 0.2572 , -8.5532 , -2.1765 , -0.7721 , 1.4043 , -1.287
walking , 0.777 , -10.3546 , -2.7466 , -0.7737 , 0.0157 , -0.7719
walking , 1.2393 , -9.9833 , -1.6567 , -0.1052 , 0.7864 , -0.1487
walking , 1.5843 , -9.6623 , -1.156 , -0.3358 , 0.0066 , 0.3567
walking , 1.6441 , -9.5737 , -0.0637 , -0.4791 , 0.1856 , 0.532
walking , 1.6609 , -9.8779 , -0.7967 , -0.4248 , -0.5079 , 0.4542
walking , 1.946 , -10.1749 , -1.6423 , -0.1542 , 2.4663 , 0.4808
walking , 5.9416 , -13.7226 , 2.5067 , 0.6378 , 0.8072 , 0.23
walking , -1.6808 , -11.3631 , -8.5724 , -0.0322 , 1.3798 , 0.1618
walking , -1.3694 , -8.3136 , 0.1615 , -0.3113 , -3.4358 , 0.0164
walking , 0.1326 , -8.8526 , 0.0154 , 0.0738 , -0.0456 , 0.1005
walking , 1.28 , -8.3376 , 0.8226 , 0.4796 , -1.3825 , 0.0697
walking , 2.449 , -9.061 , 0.8155 , 0.0599 , -2.6879 , -0.1295
walking , 4.5954 , -9.9521 , 1.0287 , 0.5148 , -0.8791 , -0.4076
walking , 1.0021 , -14.9228 , 1.9892 , 0.5638 , -4.6395 , -1.4137
walking , 0.9614 , -10.2108 , 1.1484 , 0.8503 , -1.4459 , -0.6462
walking , 0.7626 , -9.7533 , -2.4208 , 0.3161 , -0.9633 , 0.1064
walking , 0.9087 , -9.691 , -0.9883 , -0.5164 , -2.9575 , -0.4316
walking , 1.2201 , -10.0288 , -2.4975 , 0.5009 , -1.6653 , -0.3479
walking , 1.0141 , -10.048 , -0.4086 , 0.2107 , 0.0402 , 0.3424
walking , 1.213 , -10.0432 , -0.55 , -0.3997 , 0.7086 , 1.3
walking , 2.334 , -9.9234 , -2.2196 , 0.1664 , 0.2346 , 0.5304
walking , 1.1315 , -9.3676 , -0.7176 , -0.7492 , -1.0597 , -0.6196
walking , 1.8406 , -11.3176 , -1.3956 , 0.4322 , 1.0229 , 0.2172
walking , 1.0165 , -7.2979 , -0.8446 , -0.0887 , -1.3665 , 0.4334
walking , 2.9066 , -10.2635 , -0.8638 , -0.2842 , 0.2208 , 0.5581
walking , 3.5797 , -9.1568 , 2.0491 , 0.2373 , 0.2405 , 0.2401
walking , 6.3489 , -8.534 , 0.3579 , 0.1403 , -1.5753 , 0.1719
walking , 2.7628 , -7.8154 , -0.1355 , 0.3625 , 1.1225 , 0.5831
walking , 4.7247 , -7.9304 , 0.8035 , 3.9567 , -6.6507 , -1.5969
walking , 4.2145 , -13.3274 , -6.2512 , -0.7081 , 1.4368 , -1.9288
walking , -2.4234 , -7.3578 , 0.3699 , -0.8695 , 1.6178 , -0.9535
walking , -0.2459 , -9.909 , -3.8461 , -0.5047 , 0.5366 , -0.0177
walking , 1.5004 , -9.5018 , -0.2122 , -0.4908 , -0.2714 , 0.6646
walking , 2.3364 , -9.6192 , -0.7224 , -0.4477 , 0.4072 , 0.1176
walking , 2.267 , -9.7557 , -0.011 , -0.1329 , -1.2211 , 0.1874
walking , 1.3758 , -10.1797 , -1.2902 , -0.1105 , 2.698 , 0.6161
walking , 2.0801 , -10.5941 , -1.5752 , 0.4674 , -0.2581 , 0.1549
walking , 4.775 , -13.1022 , 10.7447 , 0.1254 , -1.302 , 0.1261
walking , -2.8091 , -16.3912 , -0.9548 , 0.1531 , -1.6397 , 0.0499
walking , 1.177 , -8.5699 , -0.1331 , 0.8109 , -2.3055 , -0.1652
walking , -1.4388 , -8.0118 , 1.3137 , 0.6543 , -2.3263 , 0.0265
walking , 3.0287 , -9.1616 , 1.3568 , 0.494 , -3.1471 , -0.056
walking , 8.0473 , -10.3761 , 1.4622 , 0.1712 , -5.3303 , -1.0153
walking , 0.6859 , -17.1697 , 0.631 , 0.3992 , -2.1931 , 0.0499
walking , -0.3513 , -5.7145 , -0.7943 , 0.8855 , -4.2917 , -0.2302
walking , 0.8105 , -10.2037 , -3.5539 , 1.3004 , -1.5684 , 0.5117
walking , 1.213 , -9.5545 , -1.0267 , 0.8147 , -1.4965 , 0.3109
walking , 1.5052 , -9.9042 , -1.2255 , -0.5867 , -0.7034 , 0.8388
walking , 0.444 , -10.2995 , -1.0003 , -1.0027 , -0.3524 , -0.0635
walking , 0.0775 , -9.933 , -2.3993 , 0.07 , 0.5632 , 0.2406
walking , 1.637 , -9.8443 , -1.5129 , -0.0434 , 1.7404 , 0.1091
walking , -0.9861 , -10.951 , 3.0888 , -0.2655 , -2.3971 , 0.0547
walking , 0.008 , -9.485 , -3.0532 , -0.2421 , -1.2147 , 0.2822
walking , 7.0962 , -8.9125 , 1.8982 , -0.0322 , -0.3119 , 0.2321
walking , -1.688 , -8.5867 , -1.1512 , 0.2122 , -1.1209 , 0.3477
walking , 3.4431 , -10.0767 , -1.7357 , 0.1776 , -0.1761 , 0.744
walking , 4.581 , -7.4033 , -0.3272 , -0.6842 , -4.0834 , -0.4523
walking , 4.4564 , -14.0724 , -0.9021 , -0.4828 , 0.2543 , -2.4699
walking , -1.2233 , -7.3075 , -0.0397 , -0.5729 , 2.1068 , -0.6302
walking , -0.0782 , -9.9042 , -2.9215 , -0.4205 , 0.8461 , -0.4507
walking , 0.0655 , -9.2047 , -2.222 , -0.6677 , 1.1161 , 0.1831
walking , 1.5747 , -10.0887 , -1.0099 , -0.363 , 1.7611 , 0.2886
walking , 1.7424 , -10.0024 , -1.0865 , -0.493 , 1.2706 , 0.2342
walking , 1.5244 , -9.588 , -0.6625 , -0.812 , -0.9622 , 0.5639
walking , 1.9603 , -9.6982 , -0.9883 , 0.1403 , 2.1356 , 0.6273
walking , 4.5403 , -11.9188 , -0.526 , -0.4977 , 0.5989 , 0.3796
walking , 0.5111 , -8.3232 , -4.0977 , -0.2948 , -0.7598 , 0.287
walking , -3.2905 , -10.9199 , 0.7196 , -0.2698 , -0.1867 , 0.2998
walking , 2.1065 , -8.2442 , 0.4106 , -0.0434 , 0.7795 , 0.6966
walking , 0.6716 , -8.1435 , -0.0589 , 0.7033 , 1.6551 , 0.6044
walking , 2.3843 , -9.2479 , 0.1471 , 1.2029 , -4.9948 , -1.0888
walking , 4.5834 , -10.036 , 1.0694 , -0.8392 , 1.5422 , -1.4899
walking , 1.2034 , -12.7285 , -0.9428 , -0.8583 , 0.7097 , -0.8332
walking , 0.3769 , -8.3184 , 0.1495 , -0.1318 , 0.9393 , -0.3437
walking , 0.5925 , -9.6144 , -1.8196 , -0.4573 , 0.2255 , 0.2049
walking , 1.2153 , -9.2311 , -1.2087 , -0.5356 , 0.6719 , 0.2816
walking , 0.5422 , -9.8803 , -0.8159 , -0.4887 , 0.412 , 0.4175
walking , 0.9566 , -10.9487 , -0.6338 , -0.2788 , 2.2751 , -0.0007
walking , 1.9076 , -9.727 , -0.7129 , 0.9697 , 0.4727 , 0.5778
walking , 4.6433 , -13.8472 , -2.143 , -0.5334 , -0.2767 , 0.7088
walking , 1.831 , -10.7618 , -6.3686 , -0.3651 , -1.244 , 0.5666
walking , -2.5144 , -9.9545 , 0.6262 , 0.0503 , -0.5356 , 0.1219
walking , 0.856 , -8.1843 , 1.1796 , 0.5862 , -1.6445 , 0.3152
walking , -0.0902 , -7.9687 , 0.619 , 0.1824 , 2.2788 , 0.4974
walking , 3.6252 , -9.6814 , 0.8825 , 2.8072 , -3.2888 , -3.4473
walking , 4.284 , -9.5305 , 1.3161 , -0.5622 , 0.6522 , -0.8896
walking , 1.2345 , -15.8474 , -1.889 , -0.7305 , -0.2421 , -0.6382
walking , -1.7167 , -4.8689 , -0.5643 , -0.2064 , 1.0788 , -0.0086
walking , 0.432 , -11.4565 , -5.59 , -0.2298 , 1.2466 , 0.3743
walking , 1.9867 , -9.2119 , -0.1068 , -0.1127 , 1.2791 , 0.418
walking , 2.5664 , -9.4826 , -0.2457 , -0.429 , 0.4317 , 0.4436
walking , 1.6226 , -9.497 , -0.4278 , -0.8461 , 1.5603 , 0.2539
walking , 1.625 , -10.769 , -2.5885 , 0.5526 , 2.9052 , 0.3274
walking , 3.848 , -11.6984 , -0.4877 , -0.3848 , 0.551 , 0.084
walking , 0.1637 , -9.5233 , -8.6634 , -0.4855 , -1.0927 , -0.0827
walking , -3.027 , -8.982 , 1.4838 , -0.183 , 1.0655 , 0.1938
walking , 2.0921 , -8.1747 , 1.7976 , -0.2373 , 2.8626 , 0.377
walking , 2.2071 , -8.3424 , 0.4082 , -0.0716 , 1.3489 , 0.0547
walking , 3.7474 , -9.3628 , 1.8024 , 0.1308 , 1.4751 , -0.0821
walking , 3.6372 , -8.9844 , 1.5173 , 0.0892 , 1.4091 , -0.1551
walking , 0.7243 , -17.4883 , -0.3368 , 0.3065 , 0.526 , -0.3101
walking , -0.9885 , -6.1385 , 1.3257 , -0.6309 , -0.3928 , 0.0744
walking , 1.1459 , -9.1281 , -1.5824 , 1.4213 , 3.9492 , 0.3109
walking , 1.6585 , -9.8587 , -0.5068 , -0.3715 , 3.1321 , -0.2414
walking , 0.6524 , -9.7461 , -0.4278 , -1.2322 , -0.3007 , -0.7565
walking , 0.8584 , -9.3509 , -1.3357 , -0.7262 , 2.1792 , -0.6766
walking , 1.3926 , -9.7533 , -1.4339 , -0.7603 , 2.4823 , -0.5786
walking , 2.4322 , -9.6072 , -0.6314 , -0.5233 , 1.9364 , 0.0111
walking , 1.5986 , -9.794 , -1.9489 , -0.5771 , 1.4836 , 0.7157
walking , 1.2441 , -10.0288 , -2.9981 , -0.1984 , 0.4722 , 0.4196
walking , -0.1405 , -10.0432 , -1.0961 , 0.029 , 1.7366 , 0.4271
walking , -0.289 , -8.8838 , 0.0537 , 0.6804 , 1.6205 , 0.3029
walking , 1.3351 , -8.3807 , -3.3024 , -0.3316 , -0.2533 , 0.3743
walking , 5.4721 , -8.1196 , -3.3623 , -0.3417 , -1.1976 , 0.2209
