activity,ax,ay,az,gx,gy,gz
standing , 0.6117 , -9.7773 , -1.3237 , -0.0109 , 0.0454 , -0.0164
standing , 0.6692 , -9.7413 , -1.3405 , -0.0098 , 0.0336 , 0.0018
standing , 0.7171 , -9.7701 , -1.3405 , 0.0461 , -0.0436 , -0.0036
standing , 0.6788 , -9.6982 , -1.362 , 0.0019 , 0.0214 , 0.0231
standing , 0.6955 , -9.7413 , -1.2566 , 0.0093 , -0.0713 , 0.0012
standing , 0.6548 , -9.7198 , -1.3381 , 0.0157 , 0.0464 , 0.0156
standing , 0.6093 , -9.7557 , -1.1824 , -0.0279 , 0.0246 , -0.0068
standing , 0.7123 , -9.7126 , -1.3261 , -0.0029 , 0.0129 , 0.0039
standing , 0.7219 , -9.7533 , -1.247 , 0.0131 , 0.0113 , 0.0023
standing , 0.6644 , -9.7485 , -1.1943 , 0.0019 , 0.0145 , -0.0078
standing , 0.6836 , -9.7629 , -1.2255 , 0.0157 , -0.0297 , -0.003
standing , 0.6452 , -9.7126 , -1.2207 , 0.0099 , 0.0432 , 0.0012
standing , 0.7291 , -9.8036 , -1.2734 , -0.0152 , 0.0043 , -0.0148
standing , 0.6237 , -9.7533 , -1.1919 , 0.0147 , -0.0042 , -0.0116
standing , 0.7363 , -9.8084 , -1.1369 , 0.0147 , 0.0209 , 0.005
standing , 0.6572 , -9.794 , -1.2902 , -0.0104 , -0.0207 , -0.0185
standing , 0.6165 , -9.7222 , -1.0913 , 0.0029 , 0.0097 , 0.0039
standing , 0.5853 , -9.8084 , -1.2542 , 0.0008 , 0.0006 , 0.0081
standing , 0.6644 , -9.7294 , -1.2351 , -0.0034 , 0.0352 , 0.0087
standing , 0.5829 , -9.7653 , -1.1392 , -0.0136 , -0.0404 , -0.0179
standing , 0.777 , -9.7246 , -1.18 , 0.0099 , 0.039 , 0.0188
standing , 0.6261 , -9.8204 , -1.1608 , -0.0077 , -0.009 , -0.002
standing , 0.559 , -9.7006 , -1.1536 , 0.0014 , -0.0335 , 0.0023
standing , 0.7482 , -9.727 , -1.2135 , -0.0066 , 0.0283 , 0.0081
standing , 0.7003 , -9.7677 , -1.1824 , -0.012 , 0.0304 , 0.0087
standing , 0.777 , -9.7629 , -1.1249 , 0.0147 , -0.0564 , -0.0041
standing , 0.6237 , -9.8108 , -1.2494 , 0.0306 , 0.0368 , 0.0337
standing , 0.8512 , -9.727 , -1.1536 , -0.0125 , -0.0031 , 0.005
standing , 0.5997 , -9.8108 , -1.2039 , -0.0354 , 0.0129 , -0.0126
standing , 0.6548 , -9.7845 , -1.2015 , 0.0014 , 0.0272 , 0.0028
standing , 0.6764 , -9.7749 , -1.1991 , -0.0077 , -0.0228 , 0.0034
standing , 0.7003 , -9.7701 , -1.1608 , -0.0189 , 0.0006 , 0.0028
standing , 0.7698 , -9.7916 , -1.2327 , 0.012 , -0.05 , 0.0129
standing , 0.7243 , -9.7797 , -1.2614 , -0.0189 , 0.0384 , 0.0321
standing , 0.6093 , -9.7725 , -1.2399 , -0.0295 , -0.0388 , -0.0169
standing , 0.6189 , -9.7892 , -1.1728 , -0.0189 , 0.0533 , 0.0044
standing , 0.7291 , -9.7054 , -1.1656 , -0.0072 , -0.0415 , 0.0012
standing , 0.5949 , -9.806 , -1.2662 , 0.0141 , 0.0214 , 0.0076
standing , 0.6692 , -9.8491 , -1.2351 , -0.0322 , 0.0081 , -0.0068
standing , 0.6907 , -9.7797 , -1.2087 , -0.0008 , -0.018 , -0.0105
standing , 0.662 , -9.7509 , -1.1608 , 0.0141 , 0.0267 , 0.0129
standing , 0.5518 , -9.7701 , -1.1129 , -0.0274 , 0.0097 , -0.003
standing , 0.6859 , -9.7725 , -1.4195 , 0.0093 , -0.0047 , -0.0014
standing , 0.7099 , -9.7892 , -1.2207 , -0.012 , 0.0134 , -0.0052
standing , 0.5063 , -9.7485 , -1.4363 , -0.0002 , -0.0042 , -0.011
standing , 0.4536 , -9.7078 , -1.3117 , 0.0408 , -0.0074 , 0.0103
standing , 0.6213 , -9.7964 , -1.4099 , 0.0168 , -0.0042 , -0.0089
standing , 0.6716 , -9.7581 , -1.4315 , 0.0136 , -0.025 , 0.0076
standing , 0.5326 , -9.7294 , -1.1943 , 0.0163 , 0.089 , 0.0188
standing , 0.6404 , -9.7461 , -1.2566 , -0.0221 , -0.0447 , -0.0158
standing , 0.6117 , -9.7054 , -1.4555 , 0.0157 , 0.0677 , 0.0268
standing , 0.5949 , -9.7868 , -1.4028 , -0.0088 , -0.026 , -0.0089
standing , 0.65 , -9.7318 , -1.4794 , 0.0205 , 0.0496 , 0.0183
standing , 0.5829 , -9.7222 , -1.3764 , -0.0008 , -0.0196 , -0.0116
standing , 0.6404 , -9.715 , -1.2231 , 0.0109 , -0.0175 , -0.0014
standing , 0.6692 , -9.7988 , -1.3069 , 0.0125 , 0.0416 , 0.005
standing , 0.547 , -9.7222 , -1.3405 , 0.0216 , 0.0288 , -0.0014
standing , 0.7171 , -9.7653 , -1.3572 , 0.0051 , 0.0379 , -0.0014
standing , 0.6476 , -9.7629 , -1.3764 , 0.0115 , 0.0011 , -0.0046
standing , 0.5183 , -9.7677 , -1.2902 , -0.0109 , 0.0635 , -0.0014
standing , 0.7315 , -9.7677 , -1.3908 , -0.0173 , 0.0017 , -0.0243
standing , 0.4919 , -9.7653 , -1.2997 , 0.0626 , -0.0479 , 0.0055
standing , 0.741 , -9.7341 , -1.3093 , 0.0237 , 0.0523 , -0.0062
standing , 0.5087 , -9.7509 , -1.2447 , -0.0034 , -0.0084 , -0.0041
standing , 0.571 , -9.7389 , -1.3021 , 0.012 , 0.0043 , 0.006
standing , 0.6285 , -9.7773 , -1.2758 , -0.0088 , -0.017 , -0.0185
standing , 0.5638 , -9.7964 , -1.247 , 0.0008 , 0.0379 , 0.0097
standing , 0.6428 , -9.7557 , -1.1249 , 0.0083 , -0.0441 , -0.0126
standing , 0.5901 , -9.8012 , -1.2566 , -0.0082 , 0.0544 , 0.0071
standing , 0.7123 , -9.7102 , -1.2063 , 0.0056 , -0.009 , -0.0041
standing , 0.4584 , -9.7174 , -1.3021 , 0.0088 , 0.0086 , -0.0025
standing , 0.5853 , -9.7581 , -1.247 , 0.0019 , 0.0219 , 0.0119
standing , 0.6812 , -9.7749 , -1.259 , -0.0114 , 0.007 , 0.0066
standing , 0.6764 , -9.7701 , -1.1345 , -0.0008 , 0.0102 , -0.002
standing , 0.65 , -9.7797 , -1.1153 , 0.0008 , 0.0017 , 0.0087
standing , 0.6093 , -9.7773 , -1.2159 , 0.0024 , -0.018 , 0.0135
standing , 0.7171 , -9.7773 , -1.1943 , -0.0184 , -0.01 , -0.0004
standing , 0.6069 , -9.7725 , -1.2351 , 0.0083 , -0.0409 , 0.0018
standing , 0.7123 , -9.7102 , -1.077 , -0.0072 , 0.0315 , 0.0167
standing , 0.6285 , -9.7509 , -1.283 , -0.004 , 0.0182 , -0.0057
standing , 0.6572 , -9.7389 , -1.1057 , -0.0034 , 0.0118 , 0.0039
standing , 0.662 , -9.7389 , -1.2135 , 0.0088 , -0.0239 , -0.0084
standing , 0.6812 , -9.794 , -1.1464 , -0.0034 , 0.0491 , 0.0076
standing , 0.7051 , -9.7725 , -1.2159 , 0.0099 , 0.0139 , -0.01
standing , 0.6237 , -9.7797 , -1.1919 , 0.0045 , 0.007 , 0.0023
standing , 0.6524 , -9.7653 , -1.1943 , 0.0147 , -0.0063 , -0.0073
standing , 0.7027 , -9.7725 , -1.2303 , -0.0178 , 0.0219 , -0.0046
standing , 0.5326 , -9.7605 , -1.2039 , -0.0072 , 0.0129 , -0.0062
standing , 0.6764 , -9.8156 , -1.2806 , 0.0131 , 0.023 , 0.0103
standing , 0.6716 , -9.7581 , -1.2255 , 0.0173 , -0.0132 , -0.002
standing , 0.5111 , -9.7845 , -1.2782 , -0.004 , 0.0288 , -0.0036
standing , 0.6572 , -9.8395 , -1.1081 , -0.0056 , -0.017 , -0.0094
standing , 0.753 , -9.7868 , -1.2303 , -0.0088 , 0.015 , 0.0039
standing , 0.5542 , -9.794 , -1.2279 , 0.0184 , -0.0511 , -0.0046
standing , 0.5877 , -9.703 , -1.2135 , -0.0237 , 0.0709 , 0.0167
standing , 0.6907 , -9.7868 , -1.1848 , 0.0152 , -0.075 , -0.01
standing , 0.6452 , -9.7701 , -1.2902 , -0.0056 , 0.048 , 0.0108
standing , 0.6189 , -9.7246 , -1.2758 , -0.0295 , 0.0139 , -0.0158
standing , 0.6452 , -9.7892 , -1.2159 , -0.0066 , 0.0523 , 0.0209
standing , 0.6524 , -9.7389 , -1.1584 , 0.0157 , -0.0361 , 0.0039
standing , 0.6165 , -9.7749 , -1.259 , -0.0247 , 0.0203 , -0.003
standing , 0.6452 , -9.7653 , -1.1728 , 0.0141 , -0.0207 , 0.0007
standing , 0.6644 , -9.7341 , -1.2566 , -0.0029 , 0.0107 , 0.0034
standing , 0.6476 , -9.727 , -1.0746 , -0.0088 , -0.0047 , 0.0007
standing , 0.65 , -9.7821 , -1.3021 , 0.0008 , -0.0052 , 0.0044
standing , 0.6836 , -9.7868 , -1.0865 , -0.005 , 0.0225 , 0.0081
standing , 0.5925 , -9.7485 , -1.386 , 0.004 , -0.0063 , -0.0004
standing , 0.7482 , -9.7365 , -1.2231 , 0.0019 , 0.0001 , 0.005
standing , 0.5494 , -9.8012 , -1.2423 , 0.0008 , 0.0097 , 0.0007
standing , 0.7554 , -9.7845 , -1.1153 , -0.0216 , 0.0209 , 0.0039
standing , 0.6572 , -9.7701 , -1.3501 , 0.0109 , 0.0198 , 0.0018
standing , 0.5542 , -9.7509 , -1.1369 , -0.0226 , -0.0031 , -0.0025
standing , 0.6308 , -9.7653 , -1.2974 , 0.004 , 0.0533 , 0.005
standing , 0.6524 , -9.7581 , -1.2111 , 0.0115 , 0.0033 , -0.0036
standing , 0.6332 , -9.7605 , -1.2878 , 0.0216 , 0.0129 , -0.0014
standing , 0.5925 , -9.7485 , -1.3261 , 0.0035 , 0.0374 , 0.0039
standing , 0.5949 , -9.7102 , -1.2854 , -0.0066 , 0.0081 , -0.0062
standing , 0.571 , -9.7078 , -1.2974 , 0.0312 , -0.0164 , 0.0023
standing , 0.6165 , -9.7605 , -1.283 , -0.0029 , 0.0304 , -0.0025
standing , 0.5829 , -9.7581 , -1.4051 , -0.0104 , 0.0086 , -0.0046
standing , 0.5662 , -9.7677 , -1.1752 , 0.0104 , 0.0123 , -0.0004
standing , 0.6117 , -9.7437 , -1.4123 , 0.0024 , 0.0011 , 0.0012
standing , 0.5853 , -9.7078 , -1.2351 , 0.0051 , 0.0395 , 0.0097
standing , 0.638 , -9.7533 , -1.3884 , -0.0034 , -0.009 , -0.003
standing , 0.5518 , -9.7629 , -1.3045 , 0.0248 , 0.0075 , 0.006
standing , 0.6069 , -9.8084 , -1.3405 , -0.0136 , -0.0042 , -0.0084
standing , 0.662 , -9.7629 , -1.2734 , 0.0301 , 0.0256 , 0.014
standing , 0.6141 , -9.7677 , -1.362 , 0.0152 , 0.0011 , -0.0009
standing , 0.6524 , -9.8012 , -1.3836 , -0.0024 , -0.0005 , -0.0009
standing , 0.6955 , -9.7054 , -1.3045 , 0.0354 , -0.0074 , 0.014
standing , 0.5183 , -9.7222 , -1.2854 , 0.0077 , 0.0145 , 0.0023
standing , 0.6955 , -9.7485 , -1.3836 , 0.0232 , 0.0203 , -0.0046
standing , 0.5829 , -9.7246 , -1.2303 , 0.0045 , 0.0347 , -0.0046
standing , 0.7219 , -9.7126 , -1.4028 , 0.037 , -0.0276 , -0.0078
standing , 0.6165 , -9.7797 , -1.3093 , 0.0179 , 0.0182 , 0.0108
standing , 0.7075 , -9.7749 , -1.398 , 0.0024 , -0.0005 , 0.0034
standing , 0.5422 , -9.7246 , -1.2662 , 0.0147 , 0.0059 , 0.0081
standing , 0.6812 , -9.7845 , -1.2902 , 0.0029 , 0.024 , -0.003
standing , 0.6836 , -9.7773 , -1.3141 , 0.004 , 0.0182 , -0.0009
standing , 0.5853 , -9.7701 , -1.2327 , 0.0104 , 0.0097 , -0.0004
standing , 0.6141 , -9.7629 , -1.2207 , -0.0077 , 0.015 , 0.0028
standing , 0.5686 , -9.7437 , -1.259 , 0.0216 , 0.0406 , 0.0135
standing , 0.6213 , -9.7892 , -1.2327 , -0.0301 , -0.0202 , -0.0164
standing , 0.5781 , -9.7318 , -1.3381 , 0.0397 , -0.0047 , 0.0167
standing , 0.5829 , -9.8132 , -1.0171 , -0.0168 , 0.007 , -0.0068
standing , 0.6308 , -9.7677 , -1.2231 , -0.0247 , 0.0299 , -0.002
standing , 0.6644 , -9.7246 , -1.1081 , 0.0275 , 0.0054 , 0.0151
standing , 0.5997 , -9.7964 , -1.2782 , -0.0114 , -0.0324 , -0.0057
standing , 0.7051 , -9.7365 , -1.0985 , 0.0029 , 0.0358 , 0.0081
standing , 0.4895 , -9.7868 , -1.295 , 0.0061 , -0.0196 , -0.0105
standing , 0.662 , -9.7485 , -1.1177 , -0.0226 , -0.0079 , -0.0121
standing , 0.6021 , -9.7701 , -1.2447 , -0.0061 , 0.0075 , 0.0076
standing , 0.638 , -9.7653 , -1.2279 , -0.0157 , -0.0255 , -0.0078
standing , 0.5758 , -9.8036 , -1.362 , -0.0056 , 0.0331 , 0.0103
standing , 0.6261 , -9.7413 , -1.1201 , -0.0098 , 0.0187 , -0.0121
standing , 0.6836 , -9.7126 , -1.3165 , -0.0002 , 0.0139 , 0.0002
standing , 0.5973 , -9.7821 , -1.1776 , 0.0077 , 0.0416 , 0.014
standing , 0.559 , -9.7988 , -1.3333 , 0.0147 , -0.0276 , -0.0078
standing , 0.6356 , -9.7246 , -1.1225 , -0.0002 , 0.0049 , -0.01
standing , 0.5805 , -9.7581 , -1.1943 , 0.0216 , 0.0043 , 0.005
standing , 0.5925 , -9.7653 , -1.2303 , 0.0253 , -0.01 , -0.0062
standing , 0.6716 , -9.8372 , -1.1321 , -0.0162 , 0.024 , -0.0025
standing , 0.5614 , -9.7821 , -1.2686 , 0.0466 , 0.0182 , 0.0172
standing , 0.6548 , -9.8108 , -1.2518 , 0.0077 , -0.0127 , 0.0002
standing , 0.6045 , -9.7413 , -1.3381 , 0.0205 , 0.0198 , 0.0113
standing , 0.6308 , -9.7294 , -1.2686 , -0.005 , 0.0049 , -0.0116
standing , 0.5518 , -9.7653 , -1.3093 , -0.0093 , 0.0097 , -0.0062
standing , 0.662 , -9.7461 , -1.2686 , 0.0056 , 0.0443 , 0.014
standing , 0.6428 , -9.7749 , -1.2303 , 0.0211 , 0.0145 , 0.0044
standing , 0.6764 , -9.7701 , -1.2782 , -0.0072 , 0.0177 , -0.0073
standing , 0.5231 , -9.7509 , -1.3141 , 0.0376 , 0.0059 , 0.0087
standing , 0.7291 , -9.7749 , -1.259 , 0.0056 , -0.0068 , 0.0018
standing , 0.6021 , -9.7365 , -1.3524 , 0.0035 , -0.0175 , -0.0057
standing , 0.6285 , -9.7294 , -1.1752 , 0.0008 , 0.0422 , 0.0124
standing , 0.6788 , -9.727 , -1.3189 , -0.0013 , 0.0059 , -0.0025
standing , 0.5278 , -9.7629 , -1.1728 , -0.0098 , -0.0095 , -0.0084
standing , 0.7003 , -9.7557 , -1.3333 , 0.0275 , 0.0054 , 0.0172
standing , 0.6165 , -9.7557 , -1.144 , -0.0141 , 0.0113 , -0.0041
standing , 0.5374 , -9.7677 , -1.2614 , -0.005 , -0.0138 , 0.0002
standing , 0.6476 , -9.7341 , -1.0961 , 0.0136 , 0.0288 , 0.0129
standing , 0.6069 , -9.7437 , -1.2686 , -0.0146 , 0.0219 , 0.0097
standing , 0.571 , -9.727 , -1.1129 , 0.0019 , -0.0015 , -0.0014
standing , 0.7075 , -9.7557 , -1.2015 , -0.0002 , 0.0017 , 0.0023
standing , 0.6237 , -9.7988 , -1.1919 , -0.0082 , 0.0256 , 0.0055
standing , 0.5422 , -9.7964 , -1.2207 , 0.0077 , 0.0155 , 0.0034
standing , 0.6883 , -9.7725 , -1.1201 , -0.0056 , 0.0177 , -0.0004
standing , 0.6572 , -9.794 , -1.2015 , -0.013 , 0.0027 , -0.0078
standing , 0.4943 , -9.7509 , -1.2183 , -0.021 , 0.0134 , -0.003
standing , 0.7339 , -9.8228 , -1.2039 , 0.029 , -0.0068 , 0.0018
standing , 0.559 , -9.7653 , -1.283 , -0.0093 , -0.017 , -0.002
standing , 0.5758 , -9.7605 , -1.1608 , -0.0008 , 0.0395 , 0.0012
standing , 0.6021 , -9.7437 , -1.2327 , -0.0279 , 0.0027 , -0.0068
standing , 0.5901 , -9.715 , -1.0482 , 0.0157 , -0.0031 , 0.0012
standing , 0.6141 , -9.7581 , -1.2183 , -0.0008 , 0.0315 , 0.0018
standing , 0.4967 , -9.7749 , -1.1512 , 0.0152 , 0.0091 , 0.0002
standing , 0.6452 , -9.7773 , -1.1392 , 0.0275 , 0.0395 , 0.0113
standing , 0.6404 , -9.7964 , -1.18 , -0.0263 , -0.0244 , -0.0179
standing , 0.6189 , -9.8132 , -1.1991 , 0.0003 , 0.0533 , -0.002
standing , 0.5518 , -9.7916 , -1.156 , -0.0098 , 0.023 , -0.0068
standing , 0.5278 , -9.7365 , -1.1488 , 0.029 , -0.0138 , 0.0081
standing , 0.6261 , -9.7581 , -1.2782 , -0.0263 , 0.0043 , -0.0153
standing , 0.5997 , -9.7773 , -1.2447 , -0.0045 , 0.0086 , 0.0034
standing , 0.6596 , -9.7725 , -1.1967 , 0.0189 , 0.0043 , -0.002
standing , 0.535 , -9.7653 , -1.362 , -0.0088 , -0.0026 , -0.0073
